pct_scroll_move_duration	pct_mouse_move	wild_mouse_duration	pct_input	pct_mouse_click	ack
-0.42744392485712207	0.396511823646664	-1.1347329437428848	-1.0896462593872158	-0.8663396044876621	1.0
-0.465760430241319	0.397555664982781	1.6508387619890825	1.7135213101770757	-1.653848488983883	0.0
-0.3345675513764894	0.7823783535467794	0.9246355457924011	0.7015205241937964	-1.3956206249609038	0.0
-0.8620884855868329	0.6759789060668657	1.2695308236692942	1.0609968269485086	-1.6206693849545721	0.0
0.10812906870456489	0.3965354221697112	-1.4657277166065321	-1.5569838786572971	0.7315880792116519	1.0
-0.38188582276249133	0.8363017653268474	-2.9407958656517765	-2.736340826586243	1.7922907362112515	0.0
-1.2251821615318703	0.6143702419477906	0.8256690014682212	0.6117697077810702	-1.1009379513309938	0.0
-1.0297893764735297	0.5526663971190922	0.6078115073012663	0.4741911633208064	-0.5339129556457943	0.0
-0.34219215361259536	0.646492551519509	-0.8516055489341109	-0.7246623555279705	-1.3114935261413478	0.0
1.667875555374802	0.32980745178428433	0.4327382280557128	0.33508473774307473	-1.2792548293497568	1.0
-0.38019731219176606	0.3535200343594495	-1.1048959178739404	-1.1682238168906984	-0.6864868453572285	1.0
0.34438944126702015	0.3492353291915303	-1.1193276849853904	-1.1076038232035554	2.435017375048581	1.0
0.0740785113870674	0.5718087323974683	0.3856553778003406	0.30915329049416695	-0.18331904268772983	0.0
0.45096392464737683	0.3252906944730685	-0.6732201824044051	-0.5632466869259304	0.4390531876022944	1.0
0.34829816241207856	0.34450539855545576	-0.613352022889946	-0.5145166449955109	0.19837490865510243	1.0
0.3593647562409955	0.41676171627338415	-0.6901908975324659	-0.6323017729540504	1.8181752328324476	1.0
0.657577835595264	0.3277441542525325	-1.1966371204719255	-1.2048791731679418	2.395452555996122	0.0
-1.0338860017200757	0.5459998143582854	1.0007134219838238	0.7812324684759409	-1.373709890246325	0.0
0.3382965414197248	0.5042320017997808	-1.0014464799404343	-0.8013214959746005	1.184377419144204	1.0
1.5189376063851965	0.3395347629843007	-0.008364993416775263	0.014544491727865474	1.2031479331586443	1.0
-2.074182667710509	0.5791368604210292	0.47475268158888967	0.379129760841726	1.0898351327010132	0.0
1.7166855674130401	0.2716370924731724	1.4909234113508765	1.376266279209296	-0.34956944930109646	1.0
1.404305137181991	0.2858024992409142	0.13709685999180415	0.15096293392232582	-1.3322602692577448	1.0
0.8834134793912354	0.4315367515531761	-0.5518787973175955	-0.44102529246922806	0.7878206321064664	1.0
1.2019193031244624	0.3144275076970516	0.35350803147681903	0.28017405718827304	-0.07601500595324052	1.0
0.80852591431088	0.3955891213955222	-0.846800896354198	-0.8588997619394934	0.8687053798425481	1.0
0.2655907287604115	0.4112184232096195	1.1349407621592285	0.8979680275929557	0.16248083171112782	1.0
0.8802736369053626	0.3440011767796826	-0.31797375853292914	-0.24425345770115778	-0.5629840541186578	1.0
1.2663347112595087	0.4245909196029785	-0.2884802408423698	-0.19793675511869827	1.0690275786505212	1.0
0.23805677476405301	0.36952691254230036	-0.36322158709892677	-0.26273384598020216	-1.3241014005648055	1.0
0.7019574294849692	0.378999359693408	-1.1347387479385465	-1.19248244073448	2.402325369730783	1.0
0.20726695264291103	0.3089817551952148	-0.688053656053219	-0.6020888659654086	-0.8553894907162787	1.0
0.6368669884279747	0.4574904072003813	1.5463763078907238	1.4637205597139948	0.9464392022270788	1.0
2.61638886767974	0.19253641645414882	0.6745001377934248	0.507093906887517	0.7935069281521276	1.0
-0.8969371404608399	0.7114404066497491	-0.5349556033176921	-0.4164602487754553	-0.4342596187269282	0.0
-1.2133136575140835	0.7296450939457204	-0.9748217009758351	-0.9080083320157367	0.6985534111851166	0.0
-1.7114475503713122	0.6553671694200898	0.48251603121514636	0.3877953763168466	-1.6796736430094654	0.0
0.496759945200773	0.3520805244535761	-0.8136290327275173	-0.6534114251958302	1.0366635135625815	1.0
0.3013536241964417	0.39389946714534957	-0.35218381619435674	-0.2539526911187465	-0.4570059202255657	1.0
0.14035246173545107	0.37763064535667595	1.4913305748126067	1.3709684993349156	0.48979113378134753	1.0
-1.1895857660110702	0.7107615558034275	-1.453321778612899	-1.554974215774884	0.32225177985734804	0.0
-0.3380407181212407	0.7621355404769734	-0.6457912973290012	-0.5983511620249718	0.2981087523524455	0.0
1.1600415309840957	0.29623855274977856	0.6089214028481151	0.47549072936728276	-0.6704839102325096	1.0
-1.185489857723664	0.48261496807119825	-0.7580705168614201	-0.7172410004552217	-0.2516625974236741	0.0
0.81694197935792	0.3309535533869386	-0.37958118534962776	-0.29141689541410937	0.07879645103813115	1.0
0.46943785989051484	0.35332180676585395	0.008929819516732652	0.02620571421686573	-0.8361500259919159	1.0
1.0325590336816737	0.3680134605975461	1.1405420757052707	0.9033597470734139	0.5157247759191389	1.0
0.24963312499386767	0.38988378514016736	-0.7017209539237681	-0.6373930945759947	-0.8921456138766031	1.0
-0.6859863284074753	0.5975539344244243	-1.4661676610460668	-1.5352143573001342	-0.475444023873769	0.0
0.46800879799510187	0.33073723359234025	-0.19827619151332343	-0.12431762340128275	0.650107567267768	1.0
-1.1989744803389224	0.4544170928822136	-0.021141800891944423	-0.0058966965451438935	0.1384628736239931	0.0
-1.0149739426024798	0.7219087114734448	0.9396026239002329	0.7218988854021924	-1.5090545926990613	0.0
0.14667403189204858	0.34173099886255115	0.7832749924667162	0.5798102089375571	0.2606965257558797	0.0
-1.4310184056695094	0.6240424899273638	1.4020584033326675	1.2629533223536231	-1.7348236595377453	0.0
0.9555572071712178	0.3066864055201666	1.4156365247386962	1.2780821490822885	-0.16062534247502933	1.0
-0.748622483329766	0.6700721957481754	0.4978677420868314	0.4068770541999532	-0.6952549359388974	0.0
-0.42498411071979664	0.5258749939037148	0.5045757507635229	0.4109282046638209	-0.6621743443767557	0.0
-0.514637826403462	0.5642516987003507	1.5798823142373322	1.5282896016738645	-1.7964328080938337	0.0
1.5387668422356393	0.27768224746040565	0.7291200445033205	0.5392119427839024	-0.7817627173623881	1.0
-1.0075566707491617	0.47895405052915746	-0.5586521773905421	-0.5312179639069808	0.08207695283808	0.0
1.1383900943649883	0.4189445796552413	1.1304233173888458	0.8904122930187459	0.21257462013170966	1.0
2.000272524300996	0.217716040545409	0.5161202515414466	0.41592909997848837	0.04513856948436457	1.0
-0.06820753150210489	0.4170417520802097	-1.0616141860579265	-0.9380830575132775	-0.41783339351630494	1.0
-1.0449308431003492	0.7767202143375187	1.515360633141951	1.4121285143630762	-1.7552749020423386	0.0
